"Seniority","Home","Time","Age","Marital","Records","Job","Expenses","Income","Assets","Debt","Amount","Price","Class"
18,"priv",60,49,"married","no","fixed",60,140,4000,0,1050,1097,"negative"
19,"owner",60,54,"widow","yes","fixed",35,207,11000,4000,800,1336,"negative"
5,"rent",36,40,"separated","no","fixed",43,75,0,0,400,650,"negative"
8,"owner",60,33,"married","no","freelance",45,250,10000,0,2500,3250,"negative"
2,"other",36,35,"separated","no","fixed",35,200,0,0,1600,1671,"negative"
10,"owner",60,26,"married","no","fixed",45,135,5000,3700,1600,1767,"negative"
14,"owner",36,34,"married","no","fixed",60,143,5000,0,1400,1939,"negative"
13,"parents",48,31,"married","no","fixed",35,90,0,0,1000,1395,"negative"
4,"ignore",60,62,"married","no","freelance",35,102,8000,0,1200,1405,"negative"
20,"owner",60,46,"single","no","fixed",35,250,25000,4000,1450,1566,"negative"
15,"owner",60,49,"married","no","fixed",60,162,5000,0,1700,2081,"negative"
24,"owner",60,46,"married","no","fixed",60,140,6000,1000,1100,1653,"negative"
10,"owner",36,36,"married","no","fixed",35,235,12000,1700,1500,1985,"negative"
2,"parents",36,24,"single","no","fixed",35,60,0,0,450,750,"negative"
21,"owner",24,44,"married","no","fixed",60,124,4000,0,800,2400,"negative"
1,"rent",60,24,"married","yes","partime",42,70,0,0,1700,1761,"positive"
11,"owner",48,27,"married","no","fixed",35,140,4000,0,1500,1641,"negative"
12,"owner",60,27,"married","yes","fixed",35,100,3000,0,1300,1359,"negative"
5,"rent",36,51,"married","no","fixed",63,184,0,0,635,785,"negative"
6,"owner",48,26,"married","yes","fixed",35,90,5000,0,1390,1594,"positive"
1,"rent",48,37,"married","yes","partime",72,116,6000,0,1400,1661,"negative"
10,"owner",60,41,"married","no","others",35,57,5000,0,1300,1863,"negative"
0,"owner",60,27,"married","no","partime",75,210,7000,4800,1250,1315,"positive"
1,"owner",48,20,"single","no","fixed",35,53,2000,1600,1100,1100,"positive"
0,"parents",60,24,"single","no","partime",35,111,3000,1200,850,1412,"negative"
10,"owner",60,32,"married","no","fixed",60,160,4000,1800,1050,1303,"negative"
16,"owner",60,32,"married","no","fixed",60,159,4000,0,1500,1736,"negative"
10,"owner",6,39,"married","no","freelance",75,67,8000,0,430,500,"negative"
9,"other",60,30,"married","yes","fixed",60,109,0,0,1250,1560,"positive"
7,"other",36,38,"married","yes","freelance",35,59,0,0,1000,2246,"positive"
3,"parents",36,28,"single","no","fixed",35,74,0,0,350,550,"negative"
6,"owner",48,51,"married","no","freelance",45,106,12000,0,1035,1410,"negative"
0,"parents",48,21,"single","no","partime",35,48,0,0,1850,1877,"positive"
3,"parents",60,23,"single","no","fixed",35,62,0,0,1100,1300,"positive"
1,"owner",24,39,"married","no","others",35,70,4000,0,525,1771,"negative"
3,"rent",36,39,"married","no","fixed",90,150,0,0,300,700,"positive"
12,"owner",48,39,"married","no","freelance",60,95,6000,0,1300,1600,"negative"
0,"priv",36,31,"married","no","partime",35,202,6000,0,1300,1663,"positive"
2,"rent",60,24,"married","no","fixed",55,100,4000,0,1750,1900,"negative"
2,"priv",48,37,"married","yes","partime",75,115,2000,0,850,1194,"positive"
2,"parents",60,24,"single","no","fixed",35,164,0,0,900,1516,"negative"
0,"parents",24,20,"single","no","fixed",35,155,7000,0,1450,1688,"negative"
4,"owner",48,40,"married","yes","fixed",60,150,3500,200,800,800,"negative"
21,"owner",60,63,"married","yes","fixed",60,165,3000,0,1250,1424,"positive"
14,"rent",60,38,"married","no","fixed",71,108,0,0,1400,1693,"positive"
25,"owner",60,51,"married","no","fixed",35,93,3500,0,900,995,"negative"
6,"other",60,30,"married","no","fixed",60,133,0,0,1300,1388,"positive"
3,"owner",36,37,"married","no","fixed",60,55,0,0,1500,2315,"negative"
13,"owner",36,39,"married","no","fixed",35,148,14000,0,300,850,"negative"
5,"parents",24,31,"single","no","fixed",35,130,0,0,200,1447,"negative"
16,"other",60,34,"married","no","fixed",60,120,6000,0,1350,1487,"negative"
5,"other",18,65,"married","yes","others",35,99,0,0,375,675,"negative"
16,"rent",48,32,"single","yes","fixed",47,120,0,0,800,1224,"negative"
2,"rent",48,29,"single","no","fixed",60,250,0,0,1000,1179,"negative"
0,"parents",60,31,"married","no","others",75,37,0,0,1500,2084,"negative"
6,"owner",48,55,"married","no","freelance",45,74,16000,1500,2000,3753,"negative"
3,"parents",60,25,"married","no","fixed",35,70,0,0,1300,1332,"positive"
5,"owner",36,58,"married","yes","others",45,79,7000,0,400,1234,"negative"
0,"rent",48,20,"single","yes","partime",56,105,0,0,1100,1289,"positive"
9,"priv",48,27,"married","no","fixed",45,102,5000,360,1300,1537,"negative"
0,"owner",48,29,"married","no","others",60,50,11000,0,1000,1480,"negative"
8,"owner",12,39,"married","no","fixed",75,160,1500,0,360,865,"negative"
24,"owner",60,43,"single","no","fixed",35,120,3500,0,1320,1680,"negative"
3,"parents",60,23,"single","no","fixed",35,107,0,0,800,1111,"negative"
13,"owner",60,27,"married","no","fixed",35,253,7000,0,1060,1750,"negative"
2,"rent",60,49,"married","no","fixed",51,155,0,0,1500,1550,"negative"
33,"owner",48,61,"married","no","fixed",35,130,8000,0,850,1050,"negative"
0,"owner",36,31,"married","yes","partime",45,120,3000,150,700,850,"positive"
0,"rent",60,46,"separated","no","fixed",57,124,0,0,940,1149,"negative"
7,"parents",60,25,"single","no","fixed",35,75,0,0,1100,1340,"negative"
20,"owner",36,37,"married","yes","fixed",60,150,3500,0,450,950,"negative"
10,"rent",36,36,"divorced","no","freelance",45,100,0,0,1000,1700,"negative"
17,"owner",36,60,"married","no","fixed",60,78,2500,0,650,800,"positive"
1,"owner",60,28,"married","no","fixed",45,60,4000,0,1500,2326,"negative"
10,"owner",60,32,"married","no","fixed",45,419,5500,2500,1300,1995,"negative"
4,"rent",60,25,"married","no","fixed",56,112,0,0,1250,1399,"negative"
3,"rent",60,32,"married","no","fixed",50,147,0,0,1100,1226,"positive"
31,"owner",12,53,"married","yes","fixed",60,165,6000,0,594,1332,"negative"
3,"rent",24,32,"married","no","fixed",61,160,0,0,400,450,"negative"
0,"rent",12,22,"single","no","freelance",38,34,0,0,700,1665,"negative"
1,"rent",60,25,"married","no","partime",42,73,0,0,1000,1050,"negative"
12,"owner",60,37,"married","no","fixed",60,98,9000,200,800,1012,"positive"
2,"rent",36,44,"married","no","partime",57,123,5000,0,900,975,"negative"
1,"owner",60,40,"married","yes","fixed",45,100,8500,0,400,1570,"negative"
0,"owner",60,47,"married","no","freelance",45,56,6000,0,1345,1345,"negative"
3,"owner",60,32,"married","no","fixed",45,90,6000,0,1500,2502,"negative"
1,"owner",60,21,"single","yes","fixed",35,294,53000,0,1300,1398,"negative"
19,"parents",60,34,"single","no","fixed",35,80,0,0,1000,1097,"negative"
0,"parents",18,33,"single","no","fixed",35,112,6000,0,450,1196,"negative"
3,"rent",60,29,"married","yes","fixed",55,100,0,0,930,1007,"negative"
4,"owner",36,42,"single","no","fixed",35,115,12000,0,900,1299,"negative"
5,"owner",60,37,"married","no","freelance",60,67,3500,196,1300,1625,"negative"
2,"owner",60,24,"married","no","fixed",45,375,5000,0,2200,2433,"negative"
2,"other",60,39,"single","no","fixed",35,113,0,0,1250,1499,"negative"
18,"rent",36,41,"single","no","freelance",40,53,0,0,750,1077,"negative"
17,"owner",48,55,"married","yes","freelance",60,73,15000,0,1900,2205,"negative"
19,"owner",60,34,"married","no","fixed",60,196,7000,1000,1690,1930,"negative"
1,"rent",48,24,"married","no","partime",41,56,0,0,1500,1935,"negative"
16,"owner",48,31,"married","no","fixed",45,200,5000,800,1250,1646,"negative"
1,"rent",48,34,"married","no","fixed",55,102,0,0,600,1074,"negative"
15,"owner",60,43,"married","no","freelance",60,310,7000,0,1200,1297,"negative"
11,"owner",60,33,"married","no","fixed",60,106,6000,0,1500,1702,"negative"
0,"parents",36,22,"single","no","partime",35,103,4500,0,1050,1485,"positive"
0,"parents",60,41,"single","no","partime",35,131,4500,0,1200,1538,"negative"
0,"priv",60,43,"married","no","partime",45,117,2000,250,1600,1967,"positive"
0,"rent",60,25,"single","yes","partime",47,120,0,0,1200,1460,"positive"
0,"rent",36,18,"single","yes","others",38,33,0,0,300,350,"positive"
9,"other",60,31,"married","no","fixed",60,130,0,0,1500,1700,"negative"
14,"owner",60,40,"married","no","fixed",60,110,5000,0,1000,1646,"negative"
4,"parents",36,20,"single","no","fixed",35,60,0,0,550,587,"negative"
5,"parents",36,28,"married","no","fixed",45,107,0,0,1160,1959,"negative"
0,"rent",36,22,"single","no","partime",42,65,0,0,430,550,"positive"
4,"parents",36,28,"married","no","fixed",35,173,0,0,1000,1300,"negative"
13,"owner",60,35,"married","no","fixed",60,134,4500,700,1000,1894,"negative"
8,"owner",60,41,"married","no","freelance",60,173,8000,0,1200,1570,"negative"
1,"parents",60,22,"single","no","freelance",35,78,3500,0,2275,2300,"positive"
5,"ignore",48,51,"divorced","no","fixed",35,95,6000,0,500,645,"negative"
3,"rent",36,21,"single","no","fixed",44,89,0,0,400,500,"negative"
1,"owner",60,40,"married","yes","fixed",60,155,2500,0,1650,1650,"positive"
3,"owner",36,45,"married","yes","fixed",60,87,3500,0,650,650,"positive"
1,"parents",36,31,"married","no","fixed",35,61,4000,0,700,800,"positive"
3,"priv",60,35,"married","no","fixed",75,185,3500,1200,700,845,"negative"
20,"owner",12,48,"separated","no","freelance",75,300,18000,0,760,1369,"negative"
10,"owner",36,37,"married","yes","fixed",60,320,15000,1000,1000,2191,"negative"
1,"owner",36,20,"single","no","partime",35,139,4000,0,375,425,"negative"
8,"rent",48,36,"married","no","fixed",76,159,0,0,830,939,"negative"
6,"other",48,35,"married","no","fixed",60,79,15000,0,2000,2504,"negative"
0,"other",36,26,"married","no","fixed",45,260,0,0,725,775,"negative"
0,"rent",60,60,"married","no","others",55,100,8000,0,2500,2500,"positive"
12,"owner",60,54,"married","yes","fixed",75,231,15000,0,1950,2500,"negative"
6,"rent",60,31,"single","no","fixed",43,82,0,0,800,946,"negative"
3,"parents",60,30,"married","yes","fixed",45,120,4000,0,1500,1621,"positive"
0,"parents",18,19,"single","no","fixed",35,91,0,0,650,650,"positive"
12,"rent",36,30,"married","no","fixed",65,203,0,0,1500,2700,"negative"
13,"parents",60,34,"single","no","fixed",35,96,0,0,750,775,"negative"
8,"owner",24,36,"married","no","fixed",60,90,6000,1500,900,1715,"negative"
10,"owner",36,52,"married","no","freelance",35,225,25000,0,2000,2315,"negative"
5,"owner",60,36,"married","yes","fixed",35,205,9000,1500,1050,1168,"negative"
2,"owner",60,35,"single","no","fixed",35,51,4000,0,1400,1628,"positive"
21,"owner",60,40,"married","yes","fixed",60,144,6500,0,2000,2230,"negative"
3,"parents",60,34,"single","yes","partime",35,80,0,0,1100,1265,"positive"
14,"parents",60,32,"married","yes","fixed",35,140,0,0,1150,1273,"negative"
23,"owner",60,50,"married","no","fixed",45,90,3000,0,950,1101,"negative"
3,"owner",48,25,"married","no","freelance",35,107,4500,1900,1000,1250,"negative"
4,"owner",36,32,"married","no","fixed",45,190,13000,2000,800,2400,"negative"
8,"owner",60,34,"married","yes","fixed",45,145,5000,0,1100,1110,"negative"
11,"rent",12,29,"single","no","fixed",44,93,0,0,700,1667,"negative"
2,"rent",60,40,"married","no","fixed",60,145,500,0,1550,1621,"negative"
3,"parents",48,24,"single","no","fixed",35,55,3000,0,850,875,"negative"
3,"parents",48,28,"married","no","fixed",45,173,0,0,1000,2057,"negative"
6,"rent",60,34,"married","no","fixed",86,110,0,0,800,2263,"negative"
20,"owner",60,39,"married","no","fixed",60,68,13000,0,900,975,"negative"
0,"owner",24,52,"married","no","others",45,170,6500,0,500,600,"negative"
8,"owner",60,33,"married","no","fixed",45,160,2000,0,1050,2277,"negative"
5,"owner",48,49,"widow","no","others",35,48,4000,0,1100,1438,"positive"
17,"owner",48,46,"married","no","fixed",35,128,4000,0,1400,1718,"negative"
2,"rent",48,44,"separated","no","fixed",48,125,5000,800,1600,2500,"positive"
0,"parents",60,22,"single","no","partime",35,72,0,0,1100,1131,"negative"
20,"owner",60,44,"married","no","fixed",60,115,4000,0,1250,1463,"negative"
5,"rent",60,42,"separated","yes","freelance",89,288,15000,0,1800,2148,"negative"
16,"owner",36,40,"married","no","fixed",60,160,4000,0,1300,2305,"negative"
14,"owner",60,38,"married","no","fixed",60,114,5000,400,1200,2062,"negative"
1,"rent",6,38,"married","no","partime",72,118,0,0,125,375,"negative"
1,"parents",48,21,"single","no","fixed",35,60,0,0,850,1195,"negative"
1,"rent",24,24,"single","no","partime",49,139,0,0,500,550,"positive"
12,"rent",48,36,"married","no","fixed",80,195,0,0,1800,2272,"negative"
3,"parents",48,29,"separated","no","fixed",35,108,0,0,900,1263,"negative"
2,"rent",18,46,"married","yes","fixed",74,140,0,0,200,380,"positive"
18,"parents",60,42,"divorced","yes","fixed",35,145,0,0,1000,1025,"negative"
15,"owner",36,43,"married","yes","fixed",60,105,5000,0,400,1631,"negative"
2,"parents",60,20,"single","no","fixed",35,56,3500,0,1300,1637,"positive"
14,"owner",60,28,"married","no","fixed",35,216,4000,0,1750,2270,"negative"
0,"parents",36,21,"single","no","partime",35,130,2000,0,875,1075,"positive"
3,"owner",60,27,"married","no","fixed",35,120,4000,1500,1800,2090,"negative"
1,"owner",60,27,"married","no","fixed",35,90,2000,0,1150,1470,"negative"
6,"rent",60,38,"married","yes","fixed",55,103,0,0,1100,1303,"positive"
3,"owner",60,33,"married","yes","fixed",45,193,10000,1500,1300,1730,"negative"
6,"parents",18,25,"married","no","fixed",45,164,0,0,1250,1890,"negative"
18,"rent",60,37,"married","no","fixed",70,100,0,0,1300,1345,"negative"
30,"owner",12,56,"married","no","freelance",45,60,12000,0,1375,1700,"negative"
25,"priv",12,55,"single","no","freelance",35,92,25000,0,150,400,"negative"
1,"owner",60,22,"single","no","fixed",35,300,4000,200,1350,1450,"negative"
18,"rent",48,53,"married","no","fixed",54,92,0,0,1340,1345,"negative"
5,"owner",36,53,"married","yes","others",35,227,8500,0,1550,1985,"negative"
5,"rent",48,31,"married","yes","fixed",60,150,0,0,800,1707,"positive"
14,"owner",60,40,"married","no","fixed",45,91,0,0,1100,1565,"negative"
10,"priv",60,48,"married","no","fixed",35,161,9000,0,900,1100,"negative"
39,"owner",60,58,"married","no","fixed",35,113,3500,0,1380,1623,"negative"
0,"priv",48,41,"married","no","fixed",75,146,10000,0,1370,1623,"negative"
1,"parents",36,24,"single","no","fixed",35,70,0,0,700,1067,"negative"
5,"rent",60,37,"married","no","fixed",77,318,5000,0,1750,2953,"positive"
10,"owner",60,34,"married","no","fixed",45,115,9500,0,1450,1721,"negative"
1,"rent",60,36,"married","yes","partime",84,90,0,0,1100,1184,"positive"
3,"priv",60,27,"married","no","fixed",35,215,5000,2800,1500,1682,"negative"
8,"owner",24,30,"married","yes","fixed",35,340,1200,0,1000,1893,"negative"
1,"rent",60,31,"divorced","yes","partime",39,42,0,0,1200,1265,"positive"
0,"owner",24,18,"single","no","partime",35,104,12000,0,1700,1726,"negative"
20,"priv",60,59,"married","no","freelance",35,81,18000,0,1200,1349,"negative"
8,"rent",48,30,"single","no","fixed",46,114,0,0,1650,1659,"positive"
0,"priv",60,42,"married","no","partime",35,210,1500,0,1250,1518,"negative"
3,"owner",48,29,"married","no","fixed",35,83,4500,1170,700,837,"negative"
3,"rent",48,39,"married","yes","fixed",97,223,0,0,1250,1609,"positive"
17,"other",48,40,"married","no","fixed",60,117,6000,960,1200,1893,"negative"
14,"owner",60,47,"widow","yes","fixed",35,100,4000,2000,1475,1475,"positive"
11,"parents",60,30,"married","yes","fixed",45,105,5000,0,1500,2500,"positive"
2,"parents",36,25,"single","no","fixed",35,110,0,0,500,1200,"negative"
3,"parents",60,23,"single","no","freelance",35,42,10000,0,2000,2203,"negative"
14,"owner",60,35,"married","no","fixed",35,80,3500,0,1100,1622,"negative"
20,"owner",60,43,"married","yes","fixed",45,120,10000,0,2000,2700,"positive"
5,"rent",24,41,"married","no","freelance",44,90,8000,0,600,1218,"negative"
15,"owner",60,50,"married","yes","fixed",35,112,4000,0,1150,1400,"negative"
3,"owner",36,26,"married","no","fixed",35,136,6000,4500,900,1421,"negative"
7,"owner",36,38,"married","yes","fixed",45,85,3400,1500,450,550,"positive"
7,"owner",60,33,"married","no","freelance",60,144,4500,0,1100,1245,"negative"
9,"owner",60,42,"married","no","fixed",75,140,7000,0,1000,1423,"negative"
2,"rent",48,22,"married","no","fixed",53,183,0,0,1300,1300,"negative"
0,"rent",60,24,"married","no","partime",41,56,0,0,1308,1558,"positive"
2,"priv",60,24,"married","no","fixed",35,170,5000,1500,1150,1200,"negative"
16,"rent",36,41,"married","no","fixed",52,71,0,0,900,950,"negative"
3,"rent",60,39,"married","yes","fixed",69,94,0,0,1450,1546,"positive"
1,"rent",60,34,"married","no","fixed",56,112,4000,1500,1400,1508,"positive"
12,"rent",36,55,"married","no","fixed",57,115,0,0,800,1250,"negative"
0,"owner",60,64,"widow","no","others",35,100,8000,0,1980,2038,"positive"
3,"other",48,32,"single","yes","fixed",35,71,0,0,1000,1200,"negative"
14,"rent",36,47,"married","no","fixed",73,125,6500,0,600,825,"negative"
0,"parents",60,25,"single","no","partime",35,35,0,0,1150,1351,"positive"
9,"owner",60,25,"married","no","fixed",60,200,13500,5000,1900,2115,"negative"
0,"rent",48,35,"married","no","partime",106,160,0,0,930,930,"positive"
1,"parents",60,43,"married","yes","fixed",90,179,0,0,1600,1896,"positive"
2,"parents",36,21,"single","no","freelance",35,221,0,0,500,650,"positive"
4,"owner",48,22,"married","no","fixed",35,214,10000,3000,1250,1566,"negative"
20,"owner",60,56,"married","no","fixed",35,145,5000,0,1600,1763,"negative"
2,"other",48,25,"single","no","fixed",35,142,0,0,1000,1440,"negative"
8,"owner",60,56,"married","no","freelance",45,200,30000,0,1400,1500,"negative"
13,"owner",60,36,"married","no","fixed",45,72,3500,45,1400,1625,"negative"
5,"owner",24,59,"married","no","fixed",35,105,18000,0,1800,1965,"negative"
13,"owner",60,58,"married","no","fixed",75,211,7500,2000,800,1214,"negative"
0,"owner",60,40,"married","yes","partime",90,90,8000,0,1000,1189,"positive"
25,"owner",12,49,"married","no","freelance",60,100,5500,0,1000,1998,"negative"
5,"rent",54,27,"married","no","fixed",47,118,0,0,1500,1600,"positive"
2,"owner",60,44,"married","no","fixed",60,88,2000,0,1450,1452,"positive"
5,"owner",24,26,"married","no","fixed",45,147,10000,300,450,1522,"negative"
18,"owner",60,45,"single","yes","fixed",35,197,2000,0,1500,1578,"negative"
1,"priv",60,24,"married","no","partime",35,127,3500,2000,1700,1825,"positive"
